"taxon_name","features","new_names","genus","taxon_annotation"
"OTU_97.5111","OTU975111","OTU_97.5111|Prevotella","Prevotella","anaerobic"
"OTU_97.5114","OTU975114","OTU_97.5114|Haemophilus","Haemophilus","facultative_anaerobic"
"OTU_97.5116","OTU975116","OTU_97.5116|Rothia","Rothia","facultative_anaerobic"
"OTU_97.5117","OTU975117","OTU_97.5117|Prevotella","Prevotella","anaerobic"
"OTU_97.5119","OTU975119","OTU_97.5119|Prevotella","Prevotella","anaerobic"
"OTU_97.5120","OTU975120","OTU_97.5120|NA",NA,NA
"OTU_97.5121","OTU975121","OTU_97.5121|Campylobacter","Campylobacter","facultative_anaerobic"
"OTU_97.5122","OTU975122","OTU_97.5122|Campylobacter","Campylobacter","facultative_anaerobic"
"OTU_97.5123","OTU975123","OTU_97.5123|Selenomonas","Selenomonas","anaerobic"
"OTU_97.5125","OTU975125","OTU_97.5125|NA",NA,NA
"OTU_97.5127","OTU975127","OTU_97.5127|Prevotella","Prevotella","anaerobic"
"OTU_97.5129","OTU975129","OTU_97.5129|Leptotrichia","Leptotrichia","anaerobic"
"OTU_97.513","OTU97513","OTU_97.513|Pseudomonas","Pseudomonas","facultative_anaerobic"
"OTU_97.5130","OTU975130","OTU_97.5130|NA",NA,NA
"OTU_97.5134","OTU975134","OTU_97.5134|Prevotella","Prevotella","anaerobic"
"OTU_97.5136","OTU975136","OTU_97.5136|NA",NA,NA
"OTU_97.5138","OTU975138","OTU_97.5138|NA",NA,NA
"OTU_97.5140","OTU975140","OTU_97.5140|Kingella","Kingella","aerobic"
"OTU_97.5141","OTU975141","OTU_97.5141|Prevotella","Prevotella","anaerobic"
"OTU_97.5142","OTU975142","OTU_97.5142|Actinomyces","Actinomyces","anaerobic"
"OTU_97.5143","OTU975143","OTU_97.5143|Corynebacterium","Corynebacterium","aerobic"
"OTU_97.5145","OTU975145","OTU_97.5145|Bacteroides","Bacteroides","anaerobic"
"OTU_97.5148","OTU975148","OTU_97.5148|Fusobacterium","Fusobacterium","anaerobic"
"OTU_97.515","OTU97515","OTU_97.515|Corynebacterium","Corynebacterium","aerobic"
"OTU_97.5153","OTU975153","OTU_97.5153|Veillonella","Veillonella","anaerobic"
"OTU_97.5155","OTU975155","OTU_97.5155|Haemophilus","Haemophilus","facultative_anaerobic"
"OTU_97.5157","OTU975157","OTU_97.5157|Actinobacillus","Actinobacillus","aerobic"
"OTU_97.5158","OTU975158","OTU_97.5158|Haemophilus","Haemophilus","facultative_anaerobic"
"OTU_97.5160","OTU975160","OTU_97.5160|TG5","TG5",NA
"OTU_97.5161","OTU975161","OTU_97.5161|Streptococcus","Streptococcus","facultative_anaerobic"
"OTU_97.5164","OTU975164","OTU_97.5164|Simonsiella","Simonsiella","aerobic"
"OTU_97.5167","OTU975167","OTU_97.5167|Catonella","Catonella","anaerobic"
"OTU_97.5169","OTU975169","OTU_97.5169|Haemophilus","Haemophilus","facultative_anaerobic"
"OTU_97.517","OTU97517","OTU_97.517|Prevotella","Prevotella","anaerobic"
"OTU_97.5170","OTU975170","OTU_97.5170|NA",NA,NA
"OTU_97.5173","OTU975173","OTU_97.5173|Streptococcus","Streptococcus","facultative_anaerobic"
"OTU_97.5174","OTU975174","OTU_97.5174|Selenomonas","Selenomonas","anaerobic"
"OTU_97.5179","OTU975179","OTU_97.5179|Prevotella","Prevotella","anaerobic"
"OTU_97.5181","OTU975181","OTU_97.5181|Haemophilus","Haemophilus","facultative_anaerobic"
"OTU_97.5187","OTU975187","OTU_97.5187|Leptotrichia","Leptotrichia","anaerobic"
"OTU_97.519","OTU97519","OTU_97.519|Johnsonella","Johnsonella","anaerobic"
"OTU_97.5192","OTU975192","OTU_97.5192|Streptococcus","Streptococcus","facultative_anaerobic"
"OTU_97.5195","OTU975195","OTU_97.5195|NA",NA,NA
"OTU_97.5198","OTU975198","OTU_97.5198|Prevotella","Prevotella","anaerobic"
"OTU_97.52","OTU9752","OTU_97.52|Porphyromonas","Porphyromonas","anaerobic"
"OTU_97.520","OTU97520","OTU_97.520|Treponema","Treponema","anaerobic"
"OTU_97.5202","OTU975202","OTU_97.5202|Veillonella","Veillonella","anaerobic"
"OTU_97.5204","OTU975204","OTU_97.5204|Haemophilus","Haemophilus","facultative_anaerobic"
"OTU_97.5207","OTU975207","OTU_97.5207|Treponema","Treponema","anaerobic"
"OTU_97.5210","OTU975210","OTU_97.5210|Prevotella","Prevotella","anaerobic"
"OTU_97.5211","OTU975211","OTU_97.5211|Actinomyces","Actinomyces","anaerobic"
"OTU_97.5216","OTU975216","OTU_97.5216|Veillonella","Veillonella","anaerobic"
"OTU_97.5219","OTU975219","OTU_97.5219|Leptotrichia","Leptotrichia","anaerobic"
"OTU_97.5220","OTU975220","OTU_97.5220|Treponema","Treponema","anaerobic"
"OTU_97.5221","OTU975221","OTU_97.5221|Capnocytophaga","Capnocytophaga","facultative_anaerobic"
"OTU_97.5224","OTU975224","OTU_97.5224|Streptococcus","Streptococcus","facultative_anaerobic"
"OTU_97.5226","OTU975226","OTU_97.5226|Leptotrichia","Leptotrichia","anaerobic"
"OTU_97.5227","OTU975227","OTU_97.5227|Corynebacterium","Corynebacterium","aerobic"
"OTU_97.5229","OTU975229","OTU_97.5229|Capnocytophaga","Capnocytophaga","facultative_anaerobic"
"OTU_97.5230","OTU975230","OTU_97.5230|Fusobacterium","Fusobacterium","anaerobic"
"OTU_97.5231","OTU975231","OTU_97.5231|Moryella","Moryella",NA
"OTU_97.5236","OTU975236","OTU_97.5236|Neisseria","Neisseria","aerobic"
"OTU_97.5238","OTU975238","OTU_97.5238|NA",NA,NA
"OTU_97.524","OTU97524","OTU_97.524|NA",NA,NA
"OTU_97.5240","OTU975240","OTU_97.5240|NA",NA,NA
"OTU_97.5242","OTU975242","OTU_97.5242|Porphyromonas","Porphyromonas","anaerobic"
"OTU_97.5246","OTU975246","OTU_97.5246|Prevotella","Prevotella","anaerobic"
"OTU_97.5250","OTU975250","OTU_97.5250|Fusobacterium","Fusobacterium","anaerobic"
"OTU_97.5254","OTU975254","OTU_97.5254|Haemophilus","Haemophilus","facultative_anaerobic"
"OTU_97.5256","OTU975256","OTU_97.5256|Streptococcus","Streptococcus","facultative_anaerobic"
"OTU_97.5259","OTU975259","OTU_97.5259|Prevotella","Prevotella","anaerobic"
"OTU_97.5260","OTU975260","OTU_97.5260|Neisseria","Neisseria","aerobic"
"OTU_97.5261","OTU975261","OTU_97.5261|Prevotella","Prevotella","anaerobic"
"OTU_97.5265","OTU975265","OTU_97.5265|Aggregatibacter","Aggregatibacter","facultative_anaerobic"
"OTU_97.5266","OTU975266","OTU_97.5266|Campylobacter","Campylobacter","facultative_anaerobic"
"OTU_97.5270","OTU975270","OTU_97.5270|Lautropia","Lautropia","aerobic"
"OTU_97.5274","OTU975274","OTU_97.5274|Rothia","Rothia","facultative_anaerobic"
"OTU_97.5276","OTU975276","OTU_97.5276|Streptococcus","Streptococcus","facultative_anaerobic"
"OTU_97.5278","OTU975278","OTU_97.5278|NA",NA,NA
"OTU_97.5282","OTU975282","OTU_97.5282|NA",NA,NA
"OTU_97.5287","OTU975287","OTU_97.5287|Neisseria","Neisseria","aerobic"
"OTU_97.5290","OTU975290","OTU_97.5290|NA",NA,NA
"OTU_97.5291","OTU975291","OTU_97.5291|NA",NA,NA
"OTU_97.5293","OTU975293","OTU_97.5293|Prevotella","Prevotella","anaerobic"
"OTU_97.5297","OTU975297","OTU_97.5297|Fusobacterium","Fusobacterium","anaerobic"
"OTU_97.5299","OTU975299","OTU_97.5299|NA",NA,NA
"OTU_97.53","OTU9753","OTU_97.53|NA",NA,NA
"OTU_97.5301","OTU975301","OTU_97.5301|Campylobacter","Campylobacter","facultative_anaerobic"
"OTU_97.5309","OTU975309","OTU_97.5309|Granulicatella","Granulicatella","anaerobic"
"OTU_97.5311","OTU975311","OTU_97.5311|Prevotella","Prevotella","anaerobic"
"OTU_97.5312","OTU975312","OTU_97.5312|Porphyromonas","Porphyromonas","anaerobic"
"OTU_97.5313","OTU975313","OTU_97.5313|Tannerella","Tannerella","anaerobic"
"OTU_97.5314","OTU975314","OTU_97.5314|Corynebacterium","Corynebacterium","aerobic"
"OTU_97.5318","OTU975318","OTU_97.5318|Prevotella","Prevotella","anaerobic"
"OTU_97.5322","OTU975322","OTU_97.5322|Actinomyces","Actinomyces","anaerobic"
"OTU_97.5327","OTU975327","OTU_97.5327|Veillonella","Veillonella","anaerobic"
"OTU_97.5328","OTU975328","OTU_97.5328|Prevotella","Prevotella","anaerobic"
"OTU_97.533","OTU97533","OTU_97.533|NA",NA,NA
"OTU_97.5330","OTU975330","OTU_97.5330|NA",NA,NA
"OTU_97.5331","OTU975331","OTU_97.5331|Faecalibacterium","Faecalibacterium",NA
"OTU_97.5332","OTU975332","OTU_97.5332|Tannerella","Tannerella","anaerobic"
"OTU_97.5334","OTU975334","OTU_97.5334|Streptococcus","Streptococcus","facultative_anaerobic"
"OTU_97.5335","OTU975335","OTU_97.5335|Haemophilus","Haemophilus","facultative_anaerobic"
"OTU_97.534","OTU97534","OTU_97.534|Veillonella","Veillonella","anaerobic"
"OTU_97.5343","OTU975343","OTU_97.5343|Veillonella","Veillonella","anaerobic"
"OTU_97.5344","OTU975344","OTU_97.5344|Prevotella","Prevotella","anaerobic"
"OTU_97.5347","OTU975347","OTU_97.5347|Capnocytophaga","Capnocytophaga","facultative_anaerobic"
"OTU_97.5350","OTU975350","OTU_97.5350|Gemella","Gemella","facultative_anaerobic"
"OTU_97.5352","OTU975352","OTU_97.5352|Rothia","Rothia","facultative_anaerobic"
"OTU_97.5359","OTU975359","OTU_97.5359|Prevotella","Prevotella","anaerobic"
"OTU_97.5361","OTU975361","OTU_97.5361|Lautropia","Lautropia","aerobic"
"OTU_97.5363","OTU975363","OTU_97.5363|Leptotrichia","Leptotrichia","anaerobic"
"OTU_97.5364","OTU975364","OTU_97.5364|Prevotella","Prevotella","anaerobic"
"OTU_97.5365","OTU975365","OTU_97.5365|NA",NA,NA
"OTU_97.5366","OTU975366","OTU_97.5366|NA",NA,NA
"OTU_97.5367","OTU975367","OTU_97.5367|NA",NA,NA
"OTU_97.537","OTU97537","OTU_97.537|NA",NA,NA
"OTU_97.5373","OTU975373","OTU_97.5373|Porphyromonas","Porphyromonas","anaerobic"
"OTU_97.5376","OTU975376","OTU_97.5376|NA",NA,NA
"OTU_97.538","OTU97538","OTU_97.538|NA",NA,NA
"OTU_97.5381","OTU975381","OTU_97.5381|Prevotella","Prevotella","anaerobic"
"OTU_97.5386","OTU975386","OTU_97.5386|NA",NA,NA
"OTU_97.5395","OTU975395","OTU_97.5395|Fusobacterium","Fusobacterium","anaerobic"
"OTU_97.5397","OTU975397","OTU_97.5397|Capnocytophaga","Capnocytophaga","facultative_anaerobic"
"OTU_97.5398","OTU975398","OTU_97.5398|Bulleidia","Bulleidia","anaerobic"
"OTU_97.5399","OTU975399","OTU_97.5399|Haemophilus","Haemophilus","facultative_anaerobic"
"OTU_97.54","OTU9754","OTU_97.54|Prevotella","Prevotella","anaerobic"
"OTU_97.540","OTU97540","OTU_97.540|Haemophilus","Haemophilus","facultative_anaerobic"
"OTU_97.5400","OTU975400","OTU_97.5400|Leptotrichia","Leptotrichia","anaerobic"
"OTU_97.5402","OTU975402","OTU_97.5402|Streptococcus","Streptococcus","facultative_anaerobic"
"OTU_97.5403","OTU975403","OTU_97.5403|NA",NA,NA
"OTU_97.5408","OTU975408","OTU_97.5408|NA",NA,NA
"OTU_97.5411","OTU975411","OTU_97.5411|Porphyromonas","Porphyromonas","anaerobic"
"OTU_97.5412","OTU975412","OTU_97.5412|Prevotella","Prevotella","anaerobic"
"OTU_97.5414","OTU975414","OTU_97.5414|Corynebacterium","Corynebacterium","aerobic"
"OTU_97.5415","OTU975415","OTU_97.5415|Porphyromonas","Porphyromonas","anaerobic"
"OTU_97.5418","OTU975418","OTU_97.5418|Gemella","Gemella","facultative_anaerobic"
"OTU_97.5424","OTU975424","OTU_97.5424|Veillonella","Veillonella","anaerobic"
"OTU_97.5426","OTU975426","OTU_97.5426|Simonsiella","Simonsiella","aerobic"
"OTU_97.5427","OTU975427","OTU_97.5427|Roseburia","Roseburia","anaerobic"
"OTU_97.5429","OTU975429","OTU_97.5429|Neisseria","Neisseria","aerobic"
"OTU_97.543","OTU97543","OTU_97.543|Gemella","Gemella","facultative_anaerobic"
"OTU_97.5430","OTU975430","OTU_97.5430|Aggregatibacter","Aggregatibacter","facultative_anaerobic"
"OTU_97.5431","OTU975431","OTU_97.5431|Prevotella","Prevotella","anaerobic"
"OTU_97.5437","OTU975437","OTU_97.5437|NA",NA,NA
"OTU_97.5439","OTU975439","OTU_97.5439|Capnocytophaga","Capnocytophaga","facultative_anaerobic"
"OTU_97.544","OTU97544","OTU_97.544|Acinetobacter","Acinetobacter","aerobic"
"OTU_97.5441","OTU975441","OTU_97.5441|Treponema","Treponema","anaerobic"
"OTU_97.5444","OTU975444","OTU_97.5444|Capnocytophaga","Capnocytophaga","facultative_anaerobic"
"OTU_97.5446","OTU975446","OTU_97.5446|NA",NA,NA
"OTU_97.5453","OTU975453","OTU_97.5453|Rothia","Rothia","facultative_anaerobic"
"OTU_97.5454","OTU975454","OTU_97.5454|NA",NA,NA
"OTU_97.5459","OTU975459","OTU_97.5459|NA",NA,NA
"OTU_97.5463","OTU975463","OTU_97.5463|Neisseria","Neisseria","aerobic"
"OTU_97.5470","OTU975470","OTU_97.5470|Capnocytophaga","Capnocytophaga","facultative_anaerobic"
"OTU_97.5472","OTU975472","OTU_97.5472|Bifidobacterium","Bifidobacterium","facultative_anaerobic"
"OTU_97.5473","OTU975473","OTU_97.5473|Leptotrichia","Leptotrichia","anaerobic"
"OTU_97.5474","OTU975474","OTU_97.5474|Streptococcus","Streptococcus","facultative_anaerobic"
"OTU_97.5476","OTU975476","OTU_97.5476|Selenomonas","Selenomonas","anaerobic"
"OTU_97.5480","OTU975480","OTU_97.5480|Streptococcus","Streptococcus","facultative_anaerobic"
"OTU_97.5488","OTU975488","OTU_97.5488|NA",NA,NA
"OTU_97.5489","OTU975489","OTU_97.5489|Selenomonas","Selenomonas","anaerobic"
"OTU_97.5491","OTU975491","OTU_97.5491|Prevotella","Prevotella","anaerobic"
"OTU_97.5495","OTU975495","OTU_97.5495|Porphyromonas","Porphyromonas","anaerobic"
"OTU_97.5498","OTU975498","OTU_97.5498|Corynebacterium","Corynebacterium","aerobic"
"OTU_97.55","OTU9755","OTU_97.55|Selenomonas","Selenomonas","anaerobic"
"OTU_97.550","OTU97550","OTU_97.550|Prevotella","Prevotella","anaerobic"
"OTU_97.5500","OTU975500","OTU_97.5500|Prevotella","Prevotella","anaerobic"
"OTU_97.5502","OTU975502","OTU_97.5502|Neisseria","Neisseria","aerobic"
"OTU_97.5504","OTU975504","OTU_97.5504|Streptococcus","Streptococcus","facultative_anaerobic"
"OTU_97.551","OTU97551","OTU_97.551|Mycoplasma","Mycoplasma","facultative_anaerobic"
"OTU_97.5510","OTU975510","OTU_97.5510|Granulicatella","Granulicatella","anaerobic"
"OTU_97.5514","OTU975514","OTU_97.5514|Prevotella","Prevotella","anaerobic"
"OTU_97.552","OTU97552","OTU_97.552|Peptoniphilus","Peptoniphilus","anaerobic"
"OTU_97.5520","OTU975520","OTU_97.5520|Gemella","Gemella","facultative_anaerobic"
"OTU_97.5522","OTU975522","OTU_97.5522|Fusobacterium","Fusobacterium","anaerobic"
"OTU_97.5524","OTU975524","OTU_97.5524|Streptococcus","Streptococcus","facultative_anaerobic"
"OTU_97.5527","OTU975527","OTU_97.5527|NA",NA,NA
"OTU_97.5528","OTU975528","OTU_97.5528|Haemophilus","Haemophilus","facultative_anaerobic"
"OTU_97.5530","OTU975530","OTU_97.5530|Campylobacter","Campylobacter","facultative_anaerobic"
"OTU_97.5531","OTU975531","OTU_97.5531|Fusobacterium","Fusobacterium","anaerobic"
"OTU_97.5535","OTU975535","OTU_97.5535|NA",NA,NA
"OTU_97.5539","OTU975539","OTU_97.5539|NA",NA,NA
"OTU_97.554","OTU97554","OTU_97.554|Treponema","Treponema","anaerobic"
"OTU_97.5540","OTU975540","OTU_97.5540|Streptococcus","Streptococcus","facultative_anaerobic"
"OTU_97.5541","OTU975541","OTU_97.5541|Haemophilus","Haemophilus","facultative_anaerobic"
"OTU_97.5542","OTU975542","OTU_97.5542|Corynebacterium","Corynebacterium","aerobic"
"OTU_97.5544","OTU975544","OTU_97.5544|Haemophilus","Haemophilus","facultative_anaerobic"
"OTU_97.5545","OTU975545","OTU_97.5545|Fusobacterium","Fusobacterium","anaerobic"
"OTU_97.5550","OTU975550","OTU_97.5550|Prevotella","Prevotella","anaerobic"
"OTU_97.5551","OTU975551","OTU_97.5551|Sphingomonas","Sphingomonas","aerobic"
"OTU_97.5553","OTU975553","OTU_97.5553|Capnocytophaga","Capnocytophaga","facultative_anaerobic"
"OTU_97.5555","OTU975555","OTU_97.5555|Actinomyces","Actinomyces","anaerobic"
"OTU_97.5556","OTU975556","OTU_97.5556|Sphingomonas","Sphingomonas","aerobic"
"OTU_97.556","OTU97556","OTU_97.556|Fusobacterium","Fusobacterium","anaerobic"
"OTU_97.5561","OTU975561","OTU_97.5561|Porphyromonas","Porphyromonas","anaerobic"
"OTU_97.5564","OTU975564","OTU_97.5564|Corynebacterium","Corynebacterium","aerobic"
"OTU_97.5566","OTU975566","OTU_97.5566|NA",NA,NA
"OTU_97.5567","OTU975567","OTU_97.5567|NA",NA,NA
"OTU_97.5568","OTU975568","OTU_97.5568|Prevotella","Prevotella","anaerobic"
"OTU_97.557","OTU97557","OTU_97.557|Prevotella","Prevotella","anaerobic"
"OTU_97.5570","OTU975570","OTU_97.5570|Neisseria","Neisseria","aerobic"
"OTU_97.5571","OTU975571","OTU_97.5571|Capnocytophaga","Capnocytophaga","facultative_anaerobic"
"OTU_97.5573","OTU975573","OTU_97.5573|Prevotella","Prevotella","anaerobic"
"OTU_97.558","OTU97558","OTU_97.558|Sphingobium","Sphingobium",NA
"OTU_97.5580","OTU975580","OTU_97.5580|NA",NA,NA
"OTU_97.5583","OTU975583","OTU_97.5583|Capnocytophaga","Capnocytophaga","facultative_anaerobic"
"OTU_97.5586","OTU975586","OTU_97.5586|Haemophilus","Haemophilus","facultative_anaerobic"
"OTU_97.5587","OTU975587","OTU_97.5587|Porphyromonas","Porphyromonas","anaerobic"
"OTU_97.559","OTU97559","OTU_97.559|Treponema","Treponema","anaerobic"
"OTU_97.5594","OTU975594","OTU_97.5594|NA",NA,NA
"OTU_97.56","OTU9756","OTU_97.56|Campylobacter","Campylobacter","facultative_anaerobic"
"OTU_97.560","OTU97560","OTU_97.560|Actinomyces","Actinomyces","anaerobic"
"OTU_97.5603","OTU975603","OTU_97.5603|Propionibacterium","Propionibacterium","anaerobic"
"OTU_97.5605","OTU975605","OTU_97.5605|Granulicatella","Granulicatella","anaerobic"
"OTU_97.5606","OTU975606","OTU_97.5606|Haemophilus","Haemophilus","facultative_anaerobic"
"OTU_97.5611","OTU975611","OTU_97.5611|NA",NA,NA
"OTU_97.5612","OTU975612","OTU_97.5612|Haemophilus","Haemophilus","facultative_anaerobic"
"OTU_97.5613","OTU975613","OTU_97.5613|Capnocytophaga","Capnocytophaga","facultative_anaerobic"
"OTU_97.5618","OTU975618","OTU_97.5618|Corynebacterium","Corynebacterium","aerobic"
"OTU_97.5619","OTU975619","OTU_97.5619|Veillonella","Veillonella","anaerobic"
"OTU_97.5621","OTU975621","OTU_97.5621|Porphyromonas","Porphyromonas","anaerobic"
"OTU_97.5623","OTU975623","OTU_97.5623|Campylobacter","Campylobacter","facultative_anaerobic"
"OTU_97.5627","OTU975627","OTU_97.5627|Kingella","Kingella","aerobic"
"OTU_97.5628","OTU975628","OTU_97.5628|Corynebacterium","Corynebacterium","aerobic"
"OTU_97.5629","OTU975629","OTU_97.5629|Fusobacterium","Fusobacterium","anaerobic"
"OTU_97.563","OTU97563","OTU_97.563|Actinomyces","Actinomyces","anaerobic"
"OTU_97.5631","OTU975631","OTU_97.5631|Haemophilus","Haemophilus","facultative_anaerobic"
"OTU_97.5634","OTU975634","OTU_97.5634|Haemophilus","Haemophilus","facultative_anaerobic"
"OTU_97.5636","OTU975636","OTU_97.5636|Dialister","Dialister","anaerobic"
"OTU_97.564","OTU97564","OTU_97.564|Neisseria","Neisseria","aerobic"
"OTU_97.5642","OTU975642","OTU_97.5642|Prevotella","Prevotella","anaerobic"
"OTU_97.5646","OTU975646","OTU_97.5646|Streptococcus","Streptococcus","facultative_anaerobic"
"OTU_97.5647","OTU975647","OTU_97.5647|Streptococcus","Streptococcus","facultative_anaerobic"
"OTU_97.5649","OTU975649","OTU_97.5649|Capnocytophaga","Capnocytophaga","facultative_anaerobic"
"OTU_97.5651","OTU975651","OTU_97.5651|Haemophilus","Haemophilus","facultative_anaerobic"
"OTU_97.5652","OTU975652","OTU_97.5652|Actinomyces","Actinomyces","anaerobic"
"OTU_97.5653","OTU975653","OTU_97.5653|Prevotella","Prevotella","anaerobic"
"OTU_97.5654","OTU975654","OTU_97.5654|Streptococcus","Streptococcus","facultative_anaerobic"
"OTU_97.5657","OTU975657","OTU_97.5657|Filifactor","Filifactor","anaerobic"
"OTU_97.5661","OTU975661","OTU_97.5661|Aggregatibacter","Aggregatibacter","facultative_anaerobic"
"OTU_97.5663","OTU975663","OTU_97.5663|Porphyromonas","Porphyromonas","anaerobic"
"OTU_97.5664","OTU975664","OTU_97.5664|Streptococcus","Streptococcus","facultative_anaerobic"
"OTU_97.5667","OTU975667","OTU_97.5667|Capnocytophaga","Capnocytophaga","facultative_anaerobic"
"OTU_97.5671","OTU975671","OTU_97.5671|Streptococcus","Streptococcus","facultative_anaerobic"
"OTU_97.5676","OTU975676","OTU_97.5676|Capnocytophaga","Capnocytophaga","facultative_anaerobic"
"OTU_97.5679","OTU975679","OTU_97.5679|Prevotella","Prevotella","anaerobic"
"OTU_97.568","OTU97568","OTU_97.568|Holdemania","Holdemania",NA
"OTU_97.5681","OTU975681","OTU_97.5681|Brevundimonas","Brevundimonas",NA
"OTU_97.5682","OTU975682","OTU_97.5682|Porphyromonas","Porphyromonas","anaerobic"
"OTU_97.5683","OTU975683","OTU_97.5683|Actinomyces","Actinomyces","anaerobic"
"OTU_97.5684","OTU975684","OTU_97.5684|Leptotrichia","Leptotrichia","anaerobic"
"OTU_97.5685","OTU975685","OTU_97.5685|Eikenella","Eikenella","anaerobic"
"OTU_97.5686","OTU975686","OTU_97.5686|Capnocytophaga","Capnocytophaga","facultative_anaerobic"
"OTU_97.569","OTU97569","OTU_97.569|Eubacterium","Eubacterium",NA
"OTU_97.5692","OTU975692","OTU_97.5692|Veillonella","Veillonella","anaerobic"
"OTU_97.5695","OTU975695","OTU_97.5695|Lautropia","Lautropia","aerobic"
"OTU_97.5696","OTU975696","OTU_97.5696|Propionibacterium","Propionibacterium","anaerobic"
"OTU_97.5697","OTU975697","OTU_97.5697|Porphyromonas","Porphyromonas","anaerobic"
"OTU_97.5698","OTU975698","OTU_97.5698|Prevotella","Prevotella","anaerobic"
"OTU_97.57","OTU9757","OTU_97.57|NA",NA,NA
"OTU_97.5701","OTU975701","OTU_97.5701|Haemophilus","Haemophilus","facultative_anaerobic"
"OTU_97.5706","OTU975706","OTU_97.5706|Streptococcus","Streptococcus","facultative_anaerobic"
"OTU_97.5708","OTU975708","OTU_97.5708|Streptococcus","Streptococcus","facultative_anaerobic"
"OTU_97.5709","OTU975709","OTU_97.5709|Haemophilus","Haemophilus","facultative_anaerobic"
"OTU_97.571","OTU97571","OTU_97.571|NA",NA,NA
"OTU_97.5711","OTU975711","OTU_97.5711|Streptococcus","Streptococcus","facultative_anaerobic"
"OTU_97.5712","OTU975712","OTU_97.5712|Gemella","Gemella","facultative_anaerobic"
"OTU_97.5714","OTU975714","OTU_97.5714|Haemophilus","Haemophilus","facultative_anaerobic"
"OTU_97.5719","OTU975719","OTU_97.5719|Prevotella","Prevotella","anaerobic"
"OTU_97.572","OTU97572","OTU_97.572|Prevotella","Prevotella","anaerobic"
"OTU_97.5721","OTU975721","OTU_97.5721|Lautropia","Lautropia","aerobic"
"OTU_97.5724","OTU975724","OTU_97.5724|Prevotella","Prevotella","anaerobic"
"OTU_97.5725","OTU975725","OTU_97.5725|Capnocytophaga","Capnocytophaga","facultative_anaerobic"
